157, "block in <module:URI>@/Users/maximecb/.gem/ruby/3.4.0/gems/bundler-2.4.19/lib/bundler/vendor/uri/lib/uri/common.rb:310"
157, "block in <module:URI>@/Users/maximecb/.gem/ruby/3.4.0/gems/bundler-2.4.19/lib/bundler/vendor/uri/lib/uri/common.rb:311"
157, "block in <module:URI>@/Users/maximecb/.gem/ruby/3.4.0/gems/bundler-2.4.19/lib/bundler/vendor/uri/lib/uri/common.rb:311"
157, "block in <module:URI>@/Users/maximecb/.gem/ruby/3.4.0/gems/bundler-2.4.19/lib/bundler/vendor/uri/lib/uri/common.rb:311"
157, "block in <module:URI>@/Users/maximecb/.gem/ruby/3.4.0/gems/bundler-2.4.19/lib/bundler/vendor/uri/lib/uri/common.rb:311"
157, "block in <module:URI>@/Users/maximecb/.gem/ruby/3.4.0/gems/bundler-2.4.19/lib/bundler/vendor/uri/lib/uri/common.rb:311"
157, "block in <module:URI>@/Users/maximecb/.gem/ruby/3.4.0/gems/bundler-2.4.19/lib/bundler/vendor/uri/lib/uri/common.rb:311"
157, "block in <module:URI>@/Users/maximecb/.gem/ruby/3.4.0/gems/bundler-2.4.19/lib/bundler/vendor/uri/lib/uri/common.rb:311"
157, "block in <module:URI>@/Users/maximecb/.gem/ruby/3.4.0/gems/bundler-2.4.19/lib/bundler/vendor/uri/lib/uri/common.rb:311"
157, "block in <module:URI>@/Users/maximecb/.gem/ruby/3.4.0/gems/bundler-2.4.19/lib/bundler/vendor/uri/lib/uri/common.rb:311"
157, "block in <module:URI>@/Users/maximecb/.gem/ruby/3.4.0/gems/bundler-2.4.19/lib/bundler/vendor/uri/lib/uri/common.rb:311"
157, "block in <module:URI>@/Users/maximecb/.gem/ruby/3.4.0/gems/bundler-2.4.19/lib/bundler/vendor/uri/lib/uri/common.rb:311"
157, "block in <module:URI>@/Users/maximecb/.gem/ruby/3.4.0/gems/bundler-2.4.19/lib/bundler/vendor/uri/lib/uri/common.rb:311"
157, "block in <module:URI>@/Users/maximecb/.gem/ruby/3.4.0/gems/bundler-2.4.19/lib/bundler/vendor/uri/lib/uri/common.rb:312"
157, "block in <module:URI>@/Users/maximecb/.gem/ruby/3.4.0/gems/bundler-2.4.19/lib/bundler/vendor/uri/lib/uri/common.rb:312"
157, "block in <module:URI>@/Users/maximecb/.gem/ruby/3.4.0/gems/bundler-2.4.19/lib/bundler/vendor/uri/lib/uri/common.rb:312"
157, "block in <module:URI>@/Users/maximecb/.gem/ruby/3.4.0/gems/bundler-2.4.19/lib/bundler/vendor/uri/lib/uri/common.rb:312"
157, "block in <module:URI>@/Users/maximecb/.gem/ruby/3.4.0/gems/bundler-2.4.19/lib/bundler/vendor/uri/lib/uri/common.rb:312"
157, "block in <module:URI>@/Users/maximecb/.gem/ruby/3.4.0/gems/bundler-2.4.19/lib/bundler/vendor/uri/lib/uri/common.rb:312"
157, "block in <module:URI>@/Users/maximecb/.gem/ruby/3.4.0/gems/bundler-2.4.19/lib/bundler/vendor/uri/lib/uri/common.rb:312"
157, "block in <module:URI>@/Users/maximecb/.gem/ruby/3.4.0/gems/bundler-2.4.19/lib/bundler/vendor/uri/lib/uri/common.rb:312"
157, "block in <module:URI>@/Users/maximecb/.gem/ruby/3.4.0/gems/bundler-2.4.19/lib/bundler/vendor/uri/lib/uri/common.rb:312"
157, "block in <module:URI>@/Users/maximecb/.gem/ruby/3.4.0/gems/bundler-2.4.19/lib/bundler/vendor/uri/lib/uri/common.rb:312"
157, "block in <module:URI>@/Users/maximecb/.gem/ruby/3.4.0/gems/bundler-2.4.19/lib/bundler/vendor/uri/lib/uri/common.rb:312"
157, "block in <module:URI>@/Users/maximecb/.gem/ruby/3.4.0/gems/bundler-2.4.19/lib/bundler/vendor/uri/lib/uri/common.rb:312"
3285, "each@<internal:array>:48"
3285, "each@<internal:array>:51"
3285, "each@<internal:array>:53"
15055, "each@<internal:array>:54"
15055, "each@<internal:array>:54"
14839, "each@<internal:array>:54"
3069, "each@<internal:array>:53"
8571, "each@<internal:array>:54"
201, "block in gem@/Users/maximecb/.gem/ruby/3.4.0/gems/bundler-2.4.19/lib/bundler/dsl.rb:104"
201, "block in gem@/Users/maximecb/.gem/ruby/3.4.0/gems/bundler-2.4.19/lib/bundler/dsl.rb:104"
